22,4.348244178956565
23,4.897736297435572
24,4.97450827324665
25,2.801998141432065
26,4.056278611736689
27,4.84356175549401
28,4.666021039508804
29,4.576823897530145
30,4.8201012722839796
31,4.03745815224252
32,4.327172676099494
10,3.7598956038391953
33,3.6827151638153537
11,3.8828296924173253
12,3.9671854026903586
13,4.792855289581498
14,4.724669379377107
15,3.5866284648709854
16,3.34187728109211
17,4.33076508176022
18,4.370020092919086
19,3.8344241657659817
1,3.9867317979043326
2,3.620905611935747
3,4.340314530435458
4,4.895591851308826
5,4.703559316656834
6,2.8382118428413867
7,3.986415759493817
8,3.752751751156479
9,3.1964056568798833
20,3.7635052312614086
21,4.185841149503105
