22,5.447076256939971
23,4.674408739351936
24,7.702480731233086
25,6.652872164882204
26,6.83459571539877
27,4.914779786706806
28,6.766395468885486
29,6.758626677489158
30,5.321043094360999
31,5.802054082638541
10,5.566988943865381
32,4.709686783854715
33,7.965557275146572
11,6.649015255312508
12,5.266179428418093
13,3.977882776300806
14,7.4072450731910155
15,5.198037631520809
16,3.9891581884301806
17,6.1079468251256746
18,3.8952518272764607
19,6.823813718919948
1,5.015954898532433
2,5.44423073996135
3,4.3841213231192295
4,4.869286684967461
5,5.6664169350226565
6,4.950305774480613
7,6.034597981048095
8,4.845149464387193
9,3.9190578283234716
20,4.827973908239267
21,4.887781602817681
