22,5.825608121329063
23,5.982579341715042
24,5.871469782460339
25,5.211001307900113
26,5.8588121789207905
27,6.146707862510248
28,5.393459792460123
29,5.3852061108337175
30,5.874866050096383
31,5.035162602619854
10,6.2312726894321155
32,5.54765503779017
33,5.736465698246378
11,5.1578152361041845
12,5.2008467660304305
13,5.9437481852153535
14,5.5187231285233995
15,6.056819777341009
16,5.931301311853372
17,5.311793657537214
18,6.49539939097191
19,6.460005488844777
1,5.2649120180675215
2,5.442892362052046
3,5.201797428561021
4,4.92378294815984
5,5.387160966229316
6,5.872558438612309
7,5.30770085445637
8,6.082144118983321
9,5.896095617440463
20,6.466487227374275
21,5.719938507093541
