22,5.031264202786564
23,6.088516584798391
24,6.672367347115948
25,4.897913070995018
26,5.352595419327331
27,3.2316661609835373
28,5.23517078528703
29,7.226944163762942
30,3.3287745707125684
31,8.20167633966916
10,5.8163627242740965
32,6.781147927501328
33,5.145371262266378
11,5.181041873882391
12,5.412737541448196
13,4.3033597890203765
14,5.9846095259642595
15,4.686108185411575
16,5.634853448604191
17,7.69784159014276
18,4.137536945574789
19,4.776385137877681
1,4.481545697800849
2,3.724740558059167
3,3.499173368924686
4,4.817824420274752
5,6.630682839566058
6,5.7069456204436655
7,4.599185387227006
8,4.222784763702485
9,5.827982894358551
20,5.581480686206912
21,5.435019152226722
